(0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0), [5.118683567855164e-07, 0.012780601553411635, 3.211554228980312e-07]
(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0), [7.883978921741803e-10, 0.014238318622299342, 4.541591717692305e-07]
(0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0), [0.0002515568876905848, 1.2102615866644005e-07, 0.071399655523625]
(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1), [0.013118256194089002, 2.383206133462369e-09, 5.7779912023273796e-08]
(0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0), [0.6115126232536813, 3.475158217518737e-05, 0.000615090893443063]
(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1), [-0.0020508968019116447, 0.09453954279159221, 1.0543351096235297e-05]
(0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1), [9.901994470472409e-06, 0.0, -0.01]
(0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0), [-0.01, 0.0, 0.0]
(0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0), [0.00020331207351754807, 0.0011286726263038441, 3.253271959670189]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0), [1.105801154986078, 0.00015142737615698283, 3.1345231572470576e-05]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0), [1.0610268368040503e-06, 0.41881927147123216, 7.727530939117154e-11]
(0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0), [0.0019187135275663826, 0.0, -0.01]
(0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1), [0.000705679531573563, 0.5425130502125318, 0.010149396678196688]
(0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0), [0.0008684787908828926, 2.1209499008994284, 0.0019079896434467637]
(0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0), [1.0856439563067288, 0.000540532377426383, 0.0006571833145441761]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1), [2.2620021759299553, 3.19852637998464e-05, 0.003068844623428586]
(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0), [0.00021669513913510723, 0.23100258022873926, 0.00025459955874215686]
(0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0), [2.971864770282518e-06, 0.6639930477589251, 0.00019640574674529003]
(0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1), [9.90146126803699e-06, 0.0, -0.01]
(0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0), [-0.01, 0.0, 0.0]
(0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0), [0.00019449465399293346, 0.00039343026353556393, 1.0181296047099446]
(1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0), [-0.008041344439771132, 0.23192260209785598, -0.019989999999999487]
(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0), [0.3955095522410484, -0.059849974529740065, 1.1334193867859056e-05]
(0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0), [0.5276719994325405, 0.0, -0.04989991478314792]
(0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0), [1.4186400793884496e-08, 0.0, -0.01]
(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1), [0.00039250769732749875, -0.01, 0.0]
(1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0), [0.2738406616419647, 1.1662112398153343e-07, -0.019944169165491916]
(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0), [0.10719727456493451, -0.03991086424018657, 1.3123613437724864e-06]
(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1), [-0.019989999999999918, 0.08320686461265463, 0.0]
(1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0), [9.615460490598499e-15, 0.0, -0.009999999999999992]
(1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1), [-0.009999999999999992, 0.0, -0.01]
(0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0), [0.040204924826299504, -0.10937628669658281, 0.010105374330026198]
(0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0), [0.009624063849008256, 0.0, -0.029970000103708892]
(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0), [-0.01, 0.0, 0.0]
(1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0), [0.05073835807958954, -0.01, -0.01997941621501586]
(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0), [-0.01, 0.0, 0.0]
(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1), [0.0, 0.006796861394243395, 0.0]
(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1), [0.27140030724678216, -0.009999980226326543, 0.0]
(0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0), [-0.009999708402084494, 0.0, 0.0]
(0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0), [1.626153946018513e-07, 0.0, 1.834248977975553e-09]
(0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0), [0.09154147824041745, 0.0, 0.0]
(1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0), [0.0, 0.0, 0.0]
(0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0), [0.01016403377276864, 0.0, 0.0]
(0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0), [-0.01, 0.0, 0.0]
(0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0), [0.0004647388613879637, 0.0, 0.0]
(0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1), [1.609892406558328e-10, 0.0, 0.0]
