(0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0), [-9.880204810736515e-06, 0.21813778001225625, 0.0]
(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0), [-0.01, 0.23794791432895904, 0.0]
(0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0), [0.2519085108135618, -0.01, 0.0]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0), [-0.01, 1.906643459555234, -9.89009348537327e-06]
(0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0), [-9.880203391887898e-06, -9.870329467102054e-06, 3.6557454011802424]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0), [-9.890099840089402e-06, -9.899767376715506e-06, 0.33276392606502486]
(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1), [4.591030451452626, 0.0, 0.0]
(0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0), [-0.01, 0.2609500079832936, -0.01]
(0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0), [4.2963845963572025, -0.01, 0.0]
(0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0), [-0.01, 3.073972026538412, -0.009999989872828763]
(0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0), [0.34820308101796216, 0.0, 0.0]
(0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0), [-8.660630522074678e-06, 0.3565659651197508, 0.0]
(0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1), [-9.200421862167768e-09, 3.5735250112168226, 0.0]
(1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0), [-0.009999999999971438, 0.3942311846435715, 0.0]
(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0), [0.15336199205018625, -0.01, 0.0]
(0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1), [0.03771915670641134, -0.01, -0.009999999982331201]
(0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0), [4.606213715855332e-05, 0.0, -0.029970010000000002]
(0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0), [-0.01, 0.3116522395810329, 9.831177554856234e-06]
(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0), [0.260758200610197, 0.0, 0.0]
(0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0), [-0.00999, -8.431441014072186e-06, 0.048625089767182904]
(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1), [-0.009999999999137732, 0.007998594091517562, -0.00999555928031605]
(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1), [0.007513439106595012, 0.0, 0.0]
(0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0), [1.0278524628978472, 0.0, -0.01]
(0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0), [-9.52846494994127e-06, -0.00999999999933501, 1.9438091005543994]
(0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1), [-0.01, -6.9076940242958e-05, -0.01]
(0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0), [-0.01, -0.01, 0.3194328513805278]
(0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1), [0.0033632672539762984, 0.0, -0.01]
(0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0), [1.2026342684648499, -0.01, 0.0]
(0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0), [-0.01, 0.1617179115671674, 0.0]
(0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1), [0.0002602448852404338, -0.0100296801109, -0.01]
(0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0), [-0.01, 0.05710143658513453, 0.0]
(1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0), [0.11739779260741913, 0.0, 0.0]
(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0), [0.09374880837157638, -0.01, 0.0]
(1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0), [0.11067568292807614, 0.0, 0.0]
(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1), [-0.010000037629976472, 0.0006170606343648209, -7.465856815448777e-06]
(0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0), [-0.01, -9.801357767128031e-06, 0.0348105623623958]
(0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0), [-0.01, -9.31092574898773e-06, 0.055632909953649216]
(0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1), [0.00012629985723731248, 0.0, 0.0]
(1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0), [-0.009999999779308943, -0.009999992143147214, 0.000346567048264744]
(0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0), [-0.009999999999356801, -9.5996586207179e-06, 0.008320415688103492]
(0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0), [-0.009999999657251925, 0.028476230764116876, 0.0]
(0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0), [-0.01, 0.00026091400817345486, 0.0]
(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0), [0.00045680889712145103, 0.0, 0.0]
(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1), [-0.01, 0.024617609069582356, 0.0]
(0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0), [-0.01, 2.475770021654593, 0.0]
(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0), [-0.01, 0.3183937619063593, 0.0]
(0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0), [-0.01, 0.0359917343626423, 0.0]
(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0), [0.004721710712952026, 0.0, 0.0]
(0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0), [-9.4272709036364e-06, -0.009999760477430942, 0.07423519350252347]
(0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0), [-9.637980937914926e-06, -0.01, 0.004567516054190288]
(1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1), [0.0, 0.0, 0.0]
(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0), [-0.01, -0.0100099, -1.9790100000000002e-05]
(0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0), [-0.01, -0.009999999999368648, 0.08924554423024124]
(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1), [-0.01, 0.8430684098605264, 0.0]
(1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0), [0.04527153047152876, 0.0, 0.0]
(0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0), [1.0017015744578783, 0.0, 0.0]
(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1), [2.4043782785508316, 0.0, 0.0]
(0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0), [0.16546695224452312, 0.0, 0.0]
(0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0), [-0.01, -0.01, 0.029703897563651833]
(1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0), [-0.01, 1.2525617092753925, 0.0]
(1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0), [-0.0100099, -0.009808024725355895, 0.000976126485891692]
(0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0), [-0.009999998556357545, 0.04484199770636401, 0.0]
(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0), [0.023194846038945782, 0.0, 0.0]
(0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0), [-0.00999999999999504, 4.416763317532308, 0.0]
(0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0), [-0.01, 0.013553402956241844, 0.0]
(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1), [-0.009999967762573291, 0.0018672787712215064, 0.0]
(0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0), [0.7595305968397428, 0.0, 0.0]
(0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0), [-0.00999999999906547, -0.01, -1.4663513122201333e-05]
(1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1), [-0.009980217248738765, 0.00022532956578117202, 0.0]
(0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0), [0.01628965424106179, 0.0, 0.0]
(0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0), [-9.900000000000002e-06, 0.010907000238207187, 0.0]
(1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1), [-0.03981759808743909, -0.03994993818298068, -0.0399796002718841]
(1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0), [-0.01999, -0.010029625856081649, -0.0199999]
(1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0), [-0.01, -7.495598185886475e-05, -0.00999081245741426]
(1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0), [-0.010019788294787692, 0.0, 0.0]
(0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0), [-0.01, 0.012467159424848747, 0.0]
(1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1), [-0.009999999993355137, -0.01, -1.905451879514422e-05]
(0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0), [-0.009999997994298859, -0.009999595725588133, 0.06737739552902855]
(0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1), [0.20615885686074864, 0.0, 0.0]
(1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1), [-0.0199999, -0.0200097901, -0.0199999]
(0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0), [0.6519552740374439, 0.0, 0.0]
(1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1), [-0.009999999828146564, -0.009999370412840066, 0.050280675993293514]
(0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0), [-0.020008554227727036, -0.01998817655322531, -0.0199999]
(0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0), [-0.00014205890527952062, -0.01, -0.009996194468662241]
(1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1), [-0.01, -0.01, 0.00014901125645348228]
(0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0), [-9.900000000000002e-06, 0.0011100173446749202, 0.0]
(0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0), [-0.009999960492412443, -0.01, 0.25974403423315956]
(0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1), [0.12106015872023547, 0.0, 0.0]
